Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12633631,BACKYARD_23887,,,INCOMPLETE,,,,324,296,0,28384
J12633647,TREE_48075,,,INCOMPLETE,,,,76,1004,0,14236
J12633667,BACKYARD_23887,,,INCOMPLETE,,,,416,36,0,20264
J12633710,BACKYARD_23887,,,INCOMPLETE,,,,956,284,0,67600
J12633743,TREE_48075,,,INCOMPLETE,,,,24,592,0,18240
J12633769,BACKYARD_23887,,,INCOMPLETE,,,,832,620,0,21240
J12633794,TREE_48075,,,INCOMPLETE,,,,76,212,0,61320
J12633823,BACKYARD_23887,,,INCOMPLETE,,,,1256,140,0,21600
J12633993,BACKYARD_23887,,,INCOMPLETE,,,,0,56,0,91600
J12634069,BACKYARD_23887,,,INCOMPLETE,,,,528,248,0,10780
J12634171,BACKYARD_23887,,,INCOMPLETE,,,,1312,1196,0,24924
J12634178,BACKYARD_23887,,,INCOMPLETE,,,,800,124,0,24980
J12634201,BACKYARD_23887,,,INCOMPLETE,,,,516,1040,0,12800
J12634211,TREE_48075,,,INCOMPLETE,,,,60,548,0,22720
J12634252,BACKYARD_23887,,,INCOMPLETE,,,,1292,1420,0,98840
J12634260,TREE_48075,,,INCOMPLETE,,,,124,416,0,42840
J12634275,BACKYARD_23887,,,INCOMPLETE,,,,48,944,0,11084
J12634282,BACKYARD_23887,,,INCOMPLETE,,,,688,992,0,17760
J12634294,TREE_48075,,,INCOMPLETE,,,,48,384,0,13348
J12634298,BACKYARD_23887,,,INCOMPLETE,,,,124,356,0,12960
J12634312,BACKYARD_23887,,,INCOMPLETE,,,,860,920,0,10244
J12634383,TREE_48075,,,INCOMPLETE,,,,108,472,0,10644
J12634392,TREE_48075,,,INCOMPLETE,,,,12,1504,0,38880
J12634395,TREE_48075,,,INCOMPLETE,,,,108,1164,0,96520
J12634410,BACKYARD_23887,,,INCOMPLETE,,,,96,1224,0,98960
J12634503,BACKYARD_23887,,,INCOMPLETE,,,,116,992,0,47360
J12634524,BACKYARD_23887,,,INCOMPLETE,,,,40,696,0,75320
J12634548,BACKYARD_23887,,,INCOMPLETE,,,,132,1156,0,99800
J12634609,TREE_48075,,,INCOMPLETE,,,,88,604,0,78760
J12634614,BACKYARD_23887,,,INCOMPLETE,,,,1160,248,0,14296
J12634616,TREE_48075,,,INCOMPLETE,,,,136,184,0,13856
J12634636,BACKYARD_23887,,,INCOMPLETE,,,,36,844,0,78480
J12634662,TREE_48075,,,INCOMPLETE,,,,80,624,0,44480
J12634667,BACKYARD_23887,,,INCOMPLETE,,,,40,908,0,14444
J12634674,BACKYARD_23887,,,INCOMPLETE,,,,972,1272,0,18768
J12634695,BACKYARD_23887,,,INCOMPLETE,,,,108,1336,0,67560
J12634702,BACKYARD_23887,,,INCOMPLETE,,,,1380,1176,0,23372
J12634747,BACKYARD_23887,,,INCOMPLETE,,,,672,1412,0,27248
J12634754,BACKYARD_23887,,,INCOMPLETE,,,,140,528,0,24600
J12634768,BACKYARD_23887,,,INCOMPLETE,,,,120,700,0,12368
J12634782,TREE_48075,,,INCOMPLETE,,,,20,380,0,14312
J12634798,TREE_48075,,,INCOMPLETE,,,,36,1184,0,93840
J12634812,TREE_48075,,,INCOMPLETE,,,,24,1320,0,16404
J12634830,BACKYARD_23887,,,INCOMPLETE,,,,0,28,0,22000
J12634846,TREE_48075,,,INCOMPLETE,,,,128,980,0,17336
J12634905,BACKYARD_23887,,,INCOMPLETE,,,,568,96,0,12380
J12634926,BACKYARD_23887,,,INCOMPLETE,,,,1076,800,0,11324
J12635003,BACKYARD_23887,,,INCOMPLETE,,,,92,108,0,35000
J12635024,BACKYARD_23887,,,INCOMPLETE,,,,804,668,0,21800
J12635031,BACKYARD_23887,,,INCOMPLETE,,,,60,1520,0,10604
J12635052,BACKYARD_23887,,,INCOMPLETE,,,,540,528,0,23692
J12635090,BACKYARD_23887,,,INCOMPLETE,,,,444,1136,0,16880
J12635154,BACKYARD_23887,,,INCOMPLETE,,,,60,360,0,48000
J12635182,BACKYARD_23887,,,INCOMPLETE,,,,44,1372,0,16240
J12635211,TREE_48075,,,INCOMPLETE,,,,72,148,0,21160
J12635237,BACKYARD_23887,,,INCOMPLETE,,,,756,128,0,10640
J12635244,BACKYARD_23887,,,INCOMPLETE,,,,44,1380,0,82000
J12635288,TREE_48075,,,INCOMPLETE,,,,76,244,0,18224
J12635299,BACKYARD_23887,,,INCOMPLETE,,,,1284,1468,0,18040
J12635306,BACKYARD_23887,,,INCOMPLETE,,,,40,764,0,11476
J12635342,TREE_48075,,,INCOMPLETE,,,,132,1168,0,10512
J12635358,TREE_48075,,,INCOMPLETE,,,,104,456,0,16052
J12635381,BACKYARD_23887,,,INCOMPLETE,,,,532,728,0,68320
J12635439,BACKYARD_23887,,,INCOMPLETE,,,,1104,476,0,23712
J12635446,BACKYARD_23887,,,INCOMPLETE,,,,80,680,0,12848
J12635453,BACKYARD_23887,,,INCOMPLETE,,,,1012,884,0,24008
J12635494,BACKYARD_23887,,,INCOMPLETE,,,,524,648,0,20276
J12635497,TREE_48075,,,INCOMPLETE,,,,112,20,0,28880
J12635595,TREE_48075,,,INCOMPLETE,,,,88,68,0,57200
J12635669,TREE_48075,,,INCOMPLETE,,,,76,672,0,11932
J12635672,TREE_48075,,,INCOMPLETE,,,,64,796,0,44000
J12635704,TREE_48075,,,INCOMPLETE,,,,40,268,0,14944
J12635727,BACKYARD_23887,,,INCOMPLETE,,,,16,1184,0,77960
J12635735,TREE_48075,,,INCOMPLETE,,,,92,404,0,12288
J12635747,TREE_48075,,,INCOMPLETE,,,,48,952,0,11392
J12635751,BACKYARD_23887,,,INCOMPLETE,,,,52,1044,0,16720
J12635801,BACKYARD_23887,,,INCOMPLETE,,,,776,628,0,11948
J12635822,BACKYARD_23887,,,INCOMPLETE,,,,116,456,0,11452
J12635843,BACKYARD_23887,,,INCOMPLETE,,,,348,1356,0,58240
J12635858,BACKYARD_23887,,,INCOMPLETE,,,,752,1492,0,79280
J12635865,BACKYARD_23887,,,INCOMPLETE,,,,128,724,0,28560
J12635931,TREE_48075,,,INCOMPLETE,,,,120,972,0,96120
J12635934,BACKYARD_23887,,,INCOMPLETE,,,,84,64,0,46920
J12635949,BACKYARD_23887,,,INCOMPLETE,,,,72,1056,0,56760
J12636019,BACKYARD_23887,,,INCOMPLETE,,,,1336,180,0,17100
J12636054,TREE_48075,,,INCOMPLETE,,,,28,308,0,29600
J12636075,TREE_48075,,,INCOMPLETE,,,,44,72,0,11152
J12636107,BACKYARD_23887,,,INCOMPLETE,,,,160,980,0,52120
J12636113,TREE_48075,,,INCOMPLETE,,,,80,496,0,16308
J12636122,BACKYARD_23887,,,INCOMPLETE,,,,0,32,0,28400
J12636132,TREE_48075,,,INCOMPLETE,,,,124,372,0,10080
J12636174,BACKYARD_23887,,,INCOMPLETE,,,,300,56,0,86720
J12636231,TREE_48075,,,INCOMPLETE,,,,128,148,0,26440
J12636237,BACKYARD_23887,,,INCOMPLETE,,,,80,820,0,15676
J12636274,BACKYARD_23887,,,INCOMPLETE,,,,20,1252,0,12020
J12636326,TREE_48075,,,INCOMPLETE,,,,36,976,0,53520
J12636377,TREE_48075,,,INCOMPLETE,,,,76,1524,0,16780
J12636435,TREE_48075,,,INCOMPLETE,,,,52,172,0,96000
J12636439,TREE_48075,,,INCOMPLETE,,,,140,440,0,12964
J12636461,TREE_48075,,,INCOMPLETE,,,,128,256,0,89400
J12636482,BACKYARD_23887,,,INCOMPLETE,,,,184,352,0,31160
J12636511,BACKYARD_23887,,,INCOMPLETE,,,,1420,256,0,97160
J12636518,BACKYARD_23887,,,INCOMPLETE,,,,716,1500,0,20216
J12636539,TREE_48075,,,INCOMPLETE,,,,132,1024,0,11960
J12636597,BACKYARD_23887,,,INCOMPLETE,,,,0,88,0,81200
J12636635,BACKYARD_23887,,,INCOMPLETE,,,,1192,988,0,51600
J12636645,TREE_48075,,,INCOMPLETE,,,,68,1332,0,12544
J12636669,TREE_48075,,,INCOMPLETE,,,,120,964,0,59480
J12636717,BACKYARD_23887,,,INCOMPLETE,,,,4,352,0,20240
J12636745,TREE_48075,,,INCOMPLETE,,,,124,1556,0,74400
J12636748,BACKYARD_23887,,,INCOMPLETE,,,,360,944,0,23720
J12636790,BACKYARD_23887,,,INCOMPLETE,,,,932,544,0,12460
J12636848,BACKYARD_23887,,,INCOMPLETE,,,,1384,1220,0,14764
J12636855,BACKYARD_23887,,,INCOMPLETE,,,,1440,1084,0,23820
J12636899,BACKYARD_23887,,,INCOMPLETE,,,,1388,220,0,12396
J12636913,BACKYARD_23887,,,INCOMPLETE,,,,84,848,0,87120
J12636920,BACKYARD_23887,,,INCOMPLETE,,,,132,1412,0,11992
J12636955,BACKYARD_23887,,,INCOMPLETE,,,,1456,784,0,17844
J12636992,BACKYARD_23887,,,INCOMPLETE,,,,1072,884,0,68800
J12637022,BACKYARD_23887,,,INCOMPLETE,,,,860,372,0,12356
J12637167,BACKYARD_23887,,,INCOMPLETE,,,,24,56,0,68320
J12637188,TREE_48075,,,INCOMPLETE,,,,112,928,0,13848
J12637244,BACKYARD_23887,,,INCOMPLETE,,,,120,644,0,96920
J12637252,BACKYARD_23887,,,INCOMPLETE,,,,292,264,0,17772
J12637259,BACKYARD_23887,,,INCOMPLETE,,,,736,1336,0,22764
J12637280,TREE_48075,,,INCOMPLETE,,,,28,388,0,12288
J12637305,TREE_48075,,,INCOMPLETE,,,,24,404,0,77760
J12637338,TREE_48075,,,INCOMPLETE,,,,112,1168,0,10776
J12637366,BACKYARD_23887,,,INCOMPLETE,,,,112,976,0,11396
J12637375,BACKYARD_23887,,,INCOMPLETE,,,,228,92,0,17056
J12637383,BACKYARD_23887,,,INCOMPLETE,,,,216,920,0,12500
J12637420,BACKYARD_23887,,,INCOMPLETE,,,,96,8,0,58520
J12637449,BACKYARD_23887,,,INCOMPLETE,,,,84,292,0,83280
J12637483,TREE_48075,,,INCOMPLETE,,,,8,908,0,70000
J12637506,TREE_48075,,,INCOMPLETE,,,,76,1480,0,2400
J12637542,TREE_48075,,,INCOMPLETE,,,,68,16,0,11560
J12637606,TREE_48075,,,INCOMPLETE,,,,100,708,0,62200
J12637618,TREE_48075,,,INCOMPLETE,,,,12,1236,0,24320
J12637676,BACKYARD_23887,,,INCOMPLETE,,,,500,600,0,74400
J12637718,TREE_48075,,,INCOMPLETE,,,,60,416,0,14648
J12637758,BACKYARD_23887,,,INCOMPLETE,,,,1436,240,0,21208
J12637765,BACKYARD_23887,,,INCOMPLETE,,,,1224,1264,0,25708
J12637932,BACKYARD_23887,,,INCOMPLETE,,,,496,4,0,79360
J12637953,BACKYARD_23887,,,INCOMPLETE,,,,1212,320,0,13160
J12637988,BACKYARD_23887,,,INCOMPLETE,,,,1152,772,0,46240
J12637995,BACKYARD_23887,,,INCOMPLETE,,,,1448,816,0,21428
J12638069,BACKYARD_23887,,,INCOMPLETE,,,,392,208,0,13600
J12638112,TREE_48075,,,INCOMPLETE,,,,16,1156,0,10340
J12638139,BACKYARD_23887,,,INCOMPLETE,,,,1060,1068,0,20380
J12638146,BACKYARD_23887,,,INCOMPLETE,,,,136,88,0,10500
J12638154,BACKYARD_23887,,,INCOMPLETE,,,,344,852,0,44920
J12638161,BACKYARD_23887,,,INCOMPLETE,,,,136,1148,0,67640
J12638205,BACKYARD_23887,,,INCOMPLETE,,,,8,396,0,81520
J12638215,TREE_48075,,,INCOMPLETE,,,,28,300,0,11712
J12638287,BACKYARD_23887,,,INCOMPLETE,,,,60,976,0,22936
J12638316,BACKYARD_23887,,,INCOMPLETE,,,,116,996,0,57320
J12638323,BACKYARD_23887,,,INCOMPLETE,,,,1132,44,0,31760
J12638372,BACKYARD_23887,,,INCOMPLETE,,,,120,1076,0,66120
J12638423,BACKYARD_23887,,,INCOMPLETE,,,,916,832,0,68720
J12638438,BACKYARD_23887,,,INCOMPLETE,,,,1280,576,0,16912
J12638509,BACKYARD_23887,,,INCOMPLETE,,,,204,1020,0,60000
J12638512,TREE_48075,,,INCOMPLETE,,,,48,1308,0,70320
J12638525,BACKYARD_23887,,,INCOMPLETE,,,,612,240,0,21684
J12638560,BACKYARD_23887,,,INCOMPLETE,,,,0,1488,0,18920
J12638622,BACKYARD_23887,,,INCOMPLETE,,,,912,540,0,26124
J12638674,BACKYARD_23887,,,INCOMPLETE,,,,240,784,0,17520
J12638678,TREE_48075,,,INCOMPLETE,,,,84,1148,0,82920
J12638690,TREE_48075,,,INCOMPLETE,,,,8,116,0,97080
J12638704,BACKYARD_23887,,,INCOMPLETE,,,,1032,508,0,15144
J12638740,BACKYARD_23887,,,INCOMPLETE,,,,76,1008,0,16680
J12638747,BACKYARD_23887,,,INCOMPLETE,,,,140,1216,0,10832
J12638760,TREE_48075,,,INCOMPLETE,,,,112,1132,0,15360
J12638802,BACKYARD_23887,,,INCOMPLETE,,,,940,668,0,26476
J12638905,BACKYARD_23887,,,INCOMPLETE,,,,1380,980,0,14168
J12638907,TREE_48075,,,INCOMPLETE,,,,84,504,0,11456
J12638964,BACKYARD_23887,,,INCOMPLETE,,,,132,500,0,21720
J12638978,BACKYARD_23887,,,INCOMPLETE,,,,784,752,0,84400
J12638985,BACKYARD_23887,,,INCOMPLETE,,,,604,448,0,33600
J12638993,BACKYARD_23887,,,INCOMPLETE,,,,1096,732,0,10116
J12639007,BACKYARD_23887,,,INCOMPLETE,,,,68,1196,0,41120
J12639066,BACKYARD_23887,,,INCOMPLETE,,,,308,164,0,27064
J12639073,BACKYARD_23887,,,INCOMPLETE,,,,8,1312,0,97080
J12639132,BACKYARD_23887,,,INCOMPLETE,,,,44,600,0,3200
J12639168,BACKYARD_23887,,,INCOMPLETE,,,,20,540,0,10284
J12639211,TREE_48075,,,INCOMPLETE,,,,144,148,0,20320
J12639226,BACKYARD_23887,,,INCOMPLETE,,,,1436,160,0,17260
J12639261,BACKYARD_23887,,,INCOMPLETE,,,,8,688,0,14408
J12639360,TREE_48075,,,INCOMPLETE,,,,120,1068,0,18000
J12639422,BACKYARD_23887,,,INCOMPLETE,,,,984,68,0,12920
J12639466,BACKYARD_23887,,,INCOMPLETE,,,,32,444,0,40800
J12639509,BACKYARD_23887,,,INCOMPLETE,,,,20,280,0,13120
J12639534,TREE_48075,,,INCOMPLETE,,,,36,1448,0,63640
J12639542,BACKYARD_23887,,,INCOMPLETE,,,,1336,464,0,15352
J12639612,TREE_48075,,,INCOMPLETE,,,,28,1676,0,31760
J12639615,BACKYARD_23887,,,INCOMPLETE,,,,80,920,0,22040
J12639624,BACKYARD_23887,,,INCOMPLETE,,,,164,1536,0,79200
J12639646,BACKYARD_23887,,,INCOMPLETE,,,,392,684,0,44360
J12639770,BACKYARD_23887,,,INCOMPLETE,,,,1456,1036,0,28212
J12639793,BACKYARD_23887,,,INCOMPLETE,,,,484,1256,0,10756
J12639830,TREE_48075,,,INCOMPLETE,,,,116,352,0,13580
J12639842,TREE_48075,,,INCOMPLETE,,,,84,808,0,49400
J12639919,BACKYARD_23887,,,INCOMPLETE,,,,1460,160,0,16276
J12639926,BACKYARD_23887,,,INCOMPLETE,,,,244,1080,0,59160
J12639938,TREE_48075,,,INCOMPLETE,,,,100,1056,0,23440
J12639955,BACKYARD_23887,,,INCOMPLETE,,,,680,252,0,24036
J12639992,BACKYARD_23887,,,INCOMPLETE,,,,80,164,0,43800
J12640000,BACKYARD_23887,,,INCOMPLETE,,,,8,228,0,13124
J12640051,BACKYARD_23887,,,INCOMPLETE,,,,552,480,0,15640
J12640065,BACKYARD_23887,,,INCOMPLETE,,,,716,128,0,22356
J12640084,TREE_48075,,,INCOMPLETE,,,,64,128,0,55440
J12640087,BACKYARD_23887,,,INCOMPLETE,,,,924,820,0,51640
J12640125,BACKYARD_23887,,,INCOMPLETE,,,,132,272,0,96560
J12640132,TREE_48075,,,INCOMPLETE,,,,120,832,0,26400
J12640133,BACKYARD_23887,,,INCOMPLETE,,,,636,680,0,19460
J12640142,TREE_48075,,,INCOMPLETE,,,,4,500,0,14824
J12640170,TREE_48075,,,INCOMPLETE,,,,112,432,0,36960
J12640247,BACKYARD_23887,,,INCOMPLETE,,,,112,996,0,10300
J12640407,BACKYARD_23887,,,INCOMPLETE,,,,92,708,0,92120
J12640435,BACKYARD_23887,,,INCOMPLETE,,,,112,1076,0,18812
J12640531,TREE_48075,,,INCOMPLETE,,,,108,304,0,31520
J12640559,BACKYARD_23887,,,INCOMPLETE,,,,72,448,0,25880
J12640596,BACKYARD_23887,,,INCOMPLETE,,,,68,1148,0,16540
J12640597,TREE_48075,,,INCOMPLETE,,,,96,1128,0,13232
J12640605,BACKYARD_23887,,,INCOMPLETE,,,,68,1044,0,10144
J12640639,TREE_48075,,,INCOMPLETE,,,,4,148,0,14524
J12640643,TREE_48075,,,INCOMPLETE,,,,20,112,0,81640
J12640644,BACKYARD_23887,,,INCOMPLETE,,,,748,912,0,15924
J12640651,BACKYARD_23887,,,INCOMPLETE,,,,32,832,0,29504
J12640668,BACKYARD_23887,,,INCOMPLETE,,,,0,600,0,19000
J12640716,TREE_48075,,,INCOMPLETE,,,,84,696,0,40280
J12640726,BACKYARD_23887,,,INCOMPLETE,,,,476,1160,0,17144
J12640762,BACKYARD_23887,,,INCOMPLETE,,,,376,936,0,20260
J12640777,TREE_48075,,,INCOMPLETE,,,,36,1344,0,17960
J12640929,BACKYARD_23887,,,INCOMPLETE,,,,1072,188,0,1600
J12641018,TREE_48075,,,INCOMPLETE,,,,8,1208,0,27720
J12641025,BACKYARD_23887,,,INCOMPLETE,,,,12,832,0,23736
J12641078,TREE_48075,,,INCOMPLETE,,,,4,868,0,66920
J12641218,BACKYARD_23887,,,INCOMPLETE,,,,1024,544,0,11676
J12641233,BACKYARD_23887,,,INCOMPLETE,,,,676,1260,0,60440
J12641247,BACKYARD_23887,,,INCOMPLETE,,,,72,388,0,11320
J12641280,BACKYARD_23887,,,INCOMPLETE,,,,72,348,0,10332
J12641345,TREE_48075,,,INCOMPLETE,,,,28,1236,0,12068
J12641363,TREE_48075,,,INCOMPLETE,,,,100,644,0,14260
J12641412,BACKYARD_23887,,,INCOMPLETE,,,,348,48,0,35600
J12641462,BACKYARD_23887,,,INCOMPLETE,,,,1108,696,0,10956
J12641477,BACKYARD_23887,,,INCOMPLETE,,,,132,480,0,22160
J12641585,BACKYARD_23887,,,INCOMPLETE,,,,1160,396,0,74800
J12641652,TREE_48075,,,INCOMPLETE,,,,56,1032,0,92480
J12641670,TREE_48075,,,INCOMPLETE,,,,24,1016,0,32960
J12641688,TREE_48075,,,INCOMPLETE,,,,124,368,0,11560
J12641727,BACKYARD_23887,,,INCOMPLETE,,,,1308,152,0,11264
J12641777,BACKYARD_23887,,,INCOMPLETE,,,,100,168,0,14532
J12641824,BACKYARD_23887,,,INCOMPLETE,,,,1072,668,0,30280
J12641874,TREE_48075,,,INCOMPLETE,,,,116,404,0,10400
J12641875,BACKYARD_23887,,,INCOMPLETE,,,,16,320,0,14476
J12641882,BACKYARD_23887,,,INCOMPLETE,,,,1360,664,0,21132
J12641930,TREE_48075,,,INCOMPLETE,,,,108,596,0,92800
J12641934,BACKYARD_23887,,,INCOMPLETE,,,,112,500,0,48280
J12641977,BACKYARD_23887,,,INCOMPLETE,,,,1452,1376,0,14000
J12642015,TREE_48075,,,INCOMPLETE,,,,44,940,0,55320
J12642029,BACKYARD_23887,,,INCOMPLETE,,,,96,468,0,17932
J12642122,BACKYARD_23887,,,INCOMPLETE,,,,1388,1208,0,34640
J12642144,BACKYARD_23887,,,INCOMPLETE,,,,12,1112,0,13044
J12642148,TREE_48075,,,INCOMPLETE,,,,16,1312,0,73240
J12642168,BACKYARD_23887,,,INCOMPLETE,,,,748,1464,0,14308
J12642237,BACKYARD_23887,,,INCOMPLETE,,,,1372,276,0,92840
J12642258,BACKYARD_23887,,,INCOMPLETE,,,,88,712,0,46040
J12642283,TREE_48075,,,INCOMPLETE,,,,36,904,0,88200
J12642361,BACKYARD_23887,,,INCOMPLETE,,,,72,1036,0,16092
J12642382,BACKYARD_23887,,,INCOMPLETE,,,,1184,432,0,70440
J12642410,BACKYARD_23887,,,INCOMPLETE,,,,388,480,0,87120
J12642424,BACKYARD_23887,,,INCOMPLETE,,,,1228,284,0,39400
J12642444,TREE_48075,,,INCOMPLETE,,,,60,2472,0,17200
J12642445,TREE_48075,,,INCOMPLETE,,,,72,1452,0,59720
J12642515,TREE_48075,,,INCOMPLETE,,,,68,428,0,76400
J12642535,BACKYARD_23887,,,INCOMPLETE,,,,968,504,0,89400
J12642563,BACKYARD_23887,,,INCOMPLETE,,,,516,824,0,17400
J12642570,BACKYARD_23887,,,INCOMPLETE,,,,112,768,0,48720
J12642573,TREE_48075,,,INCOMPLETE,,,,68,864,0,15696
J12642703,BACKYARD_23887,,,INCOMPLETE,,,,56,616,0,17800
J12642737,TREE_48075,,,INCOMPLETE,,,,4,844,0,11252
J12642775,TREE_48075,,,INCOMPLETE,,,,52,1096,0,50400
J12642784,BACKYARD_23887,,,INCOMPLETE,,,,688,268,0,86440
J12642838,TREE_48075,,,INCOMPLETE,,,,120,456,0,51480
J12642853,BACKYARD_23887,,,INCOMPLETE,,,,56,116,0,12680
J12642875,TREE_48075,,,INCOMPLETE,,,,52,396,0,34880
J12642958,BACKYARD_23887,,,INCOMPLETE,,,,64,1140,0,14828
J12643031,TREE_48075,,,INCOMPLETE,,,,36,1200,0,10440
J12643080,TREE_48075,,,INCOMPLETE,,,,96,84,0,13928
J12643092,BACKYARD_23887,,,INCOMPLETE,,,,272,1348,0,10032
J12643114,TREE_48075,,,INCOMPLETE,,,,72,964,0,35280
J12643133,BACKYARD_23887,,,INCOMPLETE,,,,108,60,0,12984
J12643141,BACKYARD_23887,,,INCOMPLETE,,,,1232,180,0,28320
J12643151,TREE_48075,,,INCOMPLETE,,,,68,8,0,66880
J12643200,BACKYARD_23887,,,INCOMPLETE,,,,116,1196,0,99840
J12643230,BACKYARD_23887,,,INCOMPLETE,,,,1236,532,0,13768
J12643259,TREE_48075,,,INCOMPLETE,,,,116,588,0,12156
J12643275,TREE_48075,,,INCOMPLETE,,,,80,176,0,70640
J12643276,BACKYARD_23887,,,INCOMPLETE,,,,116,1324,0,66840
J12643334,BACKYARD_23887,,,INCOMPLETE,,,,56,452,0,10164
J12643341,BACKYARD_23887,,,INCOMPLETE,,,,600,1300,0,18280
J12643364,BACKYARD_23887,,,INCOMPLETE,,,,536,44,0,20008
J12643392,BACKYARD_23887,,,INCOMPLETE,,,,56,1488,0,27080
J12643436,BACKYARD_23887,,,INCOMPLETE,,,,1160,996,0,24372
J12643475,TREE_48075,,,INCOMPLETE,,,,96,736,0,13192
J12643482,TREE_48075,,,INCOMPLETE,,,,104,460,0,12368
J12643496,TREE_48075,,,INCOMPLETE,,,,24,932,0,67560
J12643536,BACKYARD_23887,,,INCOMPLETE,,,,504,436,0,83280
J12643544,BACKYARD_23887,,,INCOMPLETE,,,,28,664,0,37720
J12643559,TREE_48075,,,INCOMPLETE,,,,4,712,0,10160
J12643561,TREE_48075,,,INCOMPLETE,,,,48,132,0,93360
J12643565,BACKYARD_23887,,,INCOMPLETE,,,,616,984,0,22240
J12643601,BACKYARD_23887,,,INCOMPLETE,,,,64,532,0,43480
J12643609,BACKYARD_23887,,,INCOMPLETE,,,,1408,432,0,99520
J12643738,TREE_48075,,,INCOMPLETE,,,,120,472,0,13024
J12643846,BACKYARD_23887,,,INCOMPLETE,,,,84,700,0,30800
J12643927,TREE_48075,,,INCOMPLETE,,,,32,600,0,41600
J12643932,BACKYARD_23887,,,INCOMPLETE,,,,448,484,0,15312
J12643968,BACKYARD_23887,,,INCOMPLETE,,,,1180,224,0,12964
J12644051,TREE_48075,,,INCOMPLETE,,,,72,536,0,11008
J12644085,BACKYARD_23887,,,INCOMPLETE,,,,912,300,0,15520
J12644113,BACKYARD_23887,,,INCOMPLETE,,,,1112,1572,0,23112
J12644127,BACKYARD_23887,,,INCOMPLETE,,,,340,1104,0,22492
J12644177,TREE_48075,,,INCOMPLETE,,,,120,820,0,47440
J12644194,BACKYARD_23887,,,INCOMPLETE,,,,112,992,0,87160
J12644223,BACKYARD_23887,,,INCOMPLETE,,,,120,572,0,22000
J12644327,BACKYARD_23887,,,INCOMPLETE,,,,16,900,0,72160
J12644358,TREE_48075,,,INCOMPLETE,,,,132,920,0,15752
J12644377,TREE_48075,,,INCOMPLETE,,,,24,744,0,10784
J12644408,BACKYARD_23887,,,INCOMPLETE,,,,164,716,0,30016
J12644475,BACKYARD_23887,,,INCOMPLETE,,,,88,80,0,14776
J12644496,BACKYARD_23887,,,INCOMPLETE,,,,488,1156,0,23360
J12644562,BACKYARD_23887,,,INCOMPLETE,,,,56,1380,0,11996
J12644611,BACKYARD_23887,,,INCOMPLETE,,,,448,52,0,17720
J12644618,BACKYARD_23887,,,INCOMPLETE,,,,140,1476,0,29960
J12644620,TREE_48075,,,INCOMPLETE,,,,64,88,0,15904
J12644770,TREE_48075,,,INCOMPLETE,,,,40,876,0,13044
J12644815,BACKYARD_23887,,,INCOMPLETE,,,,108,1092,0,23200
J12644857,TREE_48075,,,INCOMPLETE,,,,48,1736,0,15020
J12644866,BACKYARD_23887,,,INCOMPLETE,,,,28,264,0,11084
J12644895,BACKYARD_23887,,,INCOMPLETE,,,,772,1420,0,20520
J12644909,BACKYARD_23887,,,INCOMPLETE,,,,100,12,0,72760
J12644946,BACKYARD_23887,,,INCOMPLETE,,,,116,56,0,21520
J12644953,BACKYARD_23887,,,INCOMPLETE,,,,320,368,0,26724
J12644970,BACKYARD_23887,,,INCOMPLETE,,,,4,212,0,15696
J12645056,BACKYARD_23887,,,INCOMPLETE,,,,80,336,0,24600
J12645063,BACKYARD_23887,,,INCOMPLETE,,,,1428,476,0,60680
J12645084,BACKYARD_23887,,,INCOMPLETE,,,,72,64,0,14244
J12645201,TREE_48075,,,INCOMPLETE,,,,20,1416,0,68440
J12645204,TREE_48075,,,INCOMPLETE,,,,136,300,0,52640
J12645236,BACKYARD_23887,,,INCOMPLETE,,,,20,1332,0,55560
J12645267,BACKYARD_23887,,,INCOMPLETE,,,,32,424,0,97800
J12645282,BACKYARD_23887,,,INCOMPLETE,,,,268,1168,0,29680
J12645296,BACKYARD_23887,,,INCOMPLETE,,,,1200,580,0,27496
J12645331,TREE_48075,,,INCOMPLETE,,,,28,1248,0,15616
J12645342,BACKYARD_23887,,,INCOMPLETE,,,,380,652,0,12800
J12645399,BACKYARD_23887,,,INCOMPLETE,,,,44,224,0,86880
J12645457,TREE_48075,,,INCOMPLETE,,,,72,1060,0,16020
J12645503,TREE_48075,,,INCOMPLETE,,,,136,508,0,78560
J12645533,BACKYARD_23887,,,INCOMPLETE,,,,1412,460,0,13680
J12645547,BACKYARD_23887,,,INCOMPLETE,,,,124,1188,0,98240
J12645555,BACKYARD_23887,,,INCOMPLETE,,,,112,1312,0,19804
J12645587,BACKYARD_23887,,,INCOMPLETE,,,,452,772,0,69600
J12645594,BACKYARD_23887,,,INCOMPLETE,,,,80,432,0,72920
J12645632,BACKYARD_23887,,,INCOMPLETE,,,,60,712,0,12564
J12645639,BACKYARD_23887,,,INCOMPLETE,,,,12,20,0,63280
J12645661,BACKYARD_23887,,,INCOMPLETE,,,,20,576,0,35720
J12645683,BACKYARD_23887,,,INCOMPLETE,,,,32,284,0,95160
J12645718,BACKYARD_23887,,,INCOMPLETE,,,,140,1312,0,10520
J12645732,TREE_48075,,,INCOMPLETE,,,,152,224,0,60960
J12645740,TREE_48075,,,INCOMPLETE,,,,44,44,0,11572
