Customer ID,Parent Product,Claim Date,Documentation Date,Status,Claim Category,Claim Tracking Number,Vendor ID,Storage Fee,Insurance Amount,Holding Fee,Total Acquisition Cost
J12610505,BACKYARD_23887,2006-05-23,2006-06-05,COMPLETE,S-CAN,28053694,149700,76,1064,0,12672
J12610531,TREE_48075,2006-06-02,2006-06-03,COMPLETE,S-CAN,28048490,148244,12,568,0,52120
J12610551,TREE_48075,2006-06-25,2006-06-26,COMPLETE,S-CAN,28047136,148112,56,1072,0,16880
J12610591,BACKYARD_23887,2006-05-31,2006-06-07,COMPLETE,S-CAN,27884336,4152,416,376,0,63720
J12610707,BACKYARD_23887,2006-06-22,2006-06-22,COMPLETE,S-CAN,28574412,146588,1436,1008,0,27676
J12610736,BACKYARD_23887,2006-06-10,2006-06-11,COMPLETE,S-CAN,28270858,150148,100,1504,0,85520
J12610751,BACKYARD_23887,2006-07-10,2006-07-12,COMPLETE,S-CAN,28273920,6256,72,800,0,56840
J12610825,TREE_48075,2006-07-20,2006-07-24,COMPLETE,S-CAN,28617266,9172,132,1168,0,66360
J12610846,BACKYARD_23887,2006-05-13,2006-05-14,COMPLETE,S-CAN,27887486,31348,1072,484,0,13860
J12610859,TREE_48075,2006-07-05,2006-07-10,COMPLETE,S-CAN,28355896,145312,44,1336,0,15816
J12610926,BACKYARD_23887,2006-07-30,2006-08-01,COMPLETE,S-CAN,28571092,16816,668,1180,0,28520
J12611070,BACKYARD_23887,2006-07-09,2006-07-16,COMPLETE,S-CAN,28611050,216632,1416,372,0,25412
J12611113,BACKYARD_23887,2006-08-29,2006-08-29,COMPLETE,S-CAN,28356996,147328,136,732,0,52960
J12611179,BACKYARD_23887,2006-07-18,2006-07-20,COMPLETE,S-CAN,28572268,149296,60,1380,0,12016
J12611208,BACKYARD_23887,2006-08-14,2006-08-14,COMPLETE,S-CAN,28614508,149700,148,440,0,61680
J12611237,TREE_48075,2006-07-31,2006-08-02,COMPLETE,S-CAN,28270162,149840,32,668,0,11660
J12611272,TREE_48075,2006-05-13,2006-05-13,COMPLETE,S-CAN,28053448,22616,96,508,0,15536
J12611446,BACKYARD_23887,2006-08-07,2006-08-15,COMPLETE,S-CAN,28572320,147328,572,1152,0,14880
J12611541,BACKYARD_23887,2006-07-18,2006-07-19,COMPLETE,S-CAN,28049982,21512,24,680,0,26176
J12611575,TREE_48075,2006-07-06,2006-07-20,COMPLETE,S-CAN,28057784,17404,32,368,0,86880
J12611586,BACKYARD_23887,2006-06-10,2006-06-11,COMPLETE,S-CAN,28054906,35236,88,988,0,26320
J12611762,BACKYARD_23887,2006-08-06,2006-08-06,COMPLETE,S-CAN,28279170,145848,12,1040,0,10692
J12611847,BACKYARD_23887,2006-05-27,2006-06-11,COMPLETE,S-CAN,28049706,149700,48,468,0,20840
J12611854,BACKYARD_23887,2006-06-04,2006-06-05,COMPLETE,S-CAN,28056894,28552,56,484,0,88440
J12611875,BACKYARD_23887,2006-09-15,2006-09-16,COMPLETE,S-CAN,28546788,145952,1232,1280,0,24468
J12611896,BACKYARD_23887,2006-06-28,2006-06-29,COMPLETE,S-CAN,28611216,147708,1444,776,0,17612
J12611917,BACKYARD_23887,2006-06-04,2006-06-14,COMPLETE,S-CAN,28356244,147328,32,136,0,15804
J12612001,BACKYARD_23887,2006-08-11,2006-08-12,COMPLETE,S-CAN,28572514,4284,24,424,0,53600
J12612022,BACKYARD_23887,2006-08-16,2006-08-18,COMPLETE,S-CAN,28623514,147368,24,1596,0,30680
J12612045,BACKYARD_23887,2006-07-31,2006-07-31,COMPLETE,S-CAN,28275758,147716,1380,576,0,13784
J12612080,BACKYARD_23887,2006-06-14,2006-06-16,COMPLETE,S-CAN,28277068,149480,388,1040,0,16288
J12612152,BACKYARD_23887,2006-07-27,2006-07-27,COMPLETE,S-CAN,28550286,4284,1348,268,0,56440
J12612196,BACKYARD_23887,2006-06-27,2006-06-30,COMPLETE,S-CAN,28352076,35236,1432,780,0,94880
J12612239,BACKYARD_23887,2006-08-10,2006-08-11,COMPLETE,S-CAN,28557714,148416,876,16,0,10480
J12612275,BACKYARD_23887,2006-07-02,2006-07-03,COMPLETE,S-CAN,28006760,149700,76,1416,0,35880
J12612319,BACKYARD_23887,2006-07-22,2006-07-23,COMPLETE,S-CAN,28182362,145848,76,1200,0,10640
J12612363,BACKYARD_23887,2006-06-02,2006-06-03,COMPLETE,S-CAN,28086684,145248,68,992,0,64000
J12612378,BACKYARD_23887,2006-07-06,2006-07-08,COMPLETE,S-CAN,28086154,146456,36,1460,0,11432
J12612406,BACKYARD_23887,2006-06-13,2006-06-20,COMPLETE,S-CAN,27964540,145808,0,68,0,24400
J12612462,BACKYARD_23887,2006-07-07,2006-07-21,COMPLETE,S-CAN,28301930,149788,52,1216,0,74000
J12612469,BACKYARD_23887,2006-08-04,2006-08-09,COMPLETE,S-CAN,28305968,2236,124,436,0,88800
J12612534,BACKYARD_23887,2006-08-16,2006-08-17,COMPLETE,S-CAN,28560326,35500,128,876,0,49280
J12612548,BACKYARD_23887,2006-07-12,2006-07-19,COMPLETE,S-CAN,28556668,216632,92,172,0,17244
J12612646,TREE_48075,2006-05-12,2006-05-12,COMPLETE,S-CAN,28096440,146008,68,380,0,43720
J12612691,TREE_48075,2006-05-19,2006-05-22,COMPLETE,S-CAN,27966282,147716,128,436,0,51400
J12612708,BACKYARD_23887,2006-07-12,2006-07-20,COMPLETE,S-CAN,28025790,149104,176,60,0,15616
J12612725,TREE_48075,2006-06-14,2006-06-15,COMPLETE,S-CAN,27991726,148168,48,1284,0,90520
J12612744,BACKYARD_23887,2006-06-25,2006-06-27,COMPLETE,S-CAN,27996750,145332,4,76,0,22200
J12612751,BACKYARD_23887,2006-06-06,2006-06-06,COMPLETE,S-CAN,28000108,148080,0,8,0,36800
J12612758,BACKYARD_23887,2006-08-09,2006-08-10,COMPLETE,S-CAN,28188398,149296,40,220,0,16440
J12612917,TREE_48075,2006-07-03,2006-07-07,COMPLETE,S-CAN,28183330,21512,72,796,0,15552
J12612920,BACKYARD_23887,2006-06-28,2006-06-29,COMPLETE,S-CAN,28090136,146268,84,872,0,84120
J12612984,BACKYARD_23887,2006-05-10,2006-05-13,COMPLETE,S-CAN,27966464,9996,376,1036,0,32680
J12613114,BACKYARD_23887,2006-09-17,2006-09-18,COMPLETE,S-CAN,28559790,204852,352,580,0,17876
J12613222,TREE_48075,2006-05-04,2006-05-08,COMPLETE,S-CAN,28096232,145332,92,1192,0,62960
J12613230,TREE_48075,2006-05-03,2006-05-14,COMPLETE,S-CAN,28087044,146588,44,832,0,71320
J12613231,BACKYARD_23887,2006-05-16,2006-05-17,COMPLETE,S-CAN,28087050,29052,836,460,0,10040
J12613252,BACKYARD_23887,2006-06-14,2006-06-17,COMPLETE,S-CAN,27968534,19376,1380,948,0,58520
J12613318,TREE_48075,2006-06-25,2006-06-25,COMPLETE,S-CAN,27996946,4284,128,1476,0,37200
J12613319,BACKYARD_23887,2006-06-27,2006-06-27,COMPLETE,S-CAN,27996950,1132,192,928,0,11604
J12613491,BACKYARD_23887,2006-04-01,2006-05-01,COMPLETE,S-CAN,28002434,6492,28,444,0,64000
J12613498,BACKYARD_23887,2006-07-19,2006-07-20,COMPLETE,S-CAN,28184156,17316,108,4,0,50960
J12613541,BACKYARD_23887,2006-05-27,2006-05-29,COMPLETE,S-CAN,28095274,11792,228,1464,0,28200
J12613555,BACKYARD_23887,2006-05-27,2006-05-30,COMPLETE,S-CAN,28092076,147708,116,148,0,86280
J12613627,BACKYARD_23887,2006-05-13,2006-05-18,COMPLETE,S-CAN,27992270,25900,8,184,0,16712
J12613642,BACKYARD_23887,2006-04-16,2006-04-18,COMPLETE,S-CAN,27993410,148716,792,884,0,77680
J12613656,BACKYARD_23887,2006-07-13,2006-07-14,COMPLETE,S-CAN,27996584,9172,4,428,0,54600
J12613663,BACKYARD_23887,2006-04-19,2006-04-26,COMPLETE,S-CAN,27997426,29244,204,892,0,81200
J12613719,BACKYARD_23887,2006-06-14,2006-06-17,COMPLETE,S-CAN,28484622,21512,24,1056,0,35440
J12613726,BACKYARD_23887,2006-06-04,2006-06-06,COMPLETE,S-CAN,28483400,148716,448,272,0,64440
J12613847,TREE_48075,2006-06-20,2006-06-21,COMPLETE,S-CAN,28183098,4284,116,56,0,13100
J12613887,BACKYARD_23887,2006-05-27,2006-05-27,COMPLETE,S-CAN,28090870,10468,52,124,0,15320
J12613988,TREE_48075,2006-05-12,2006-05-13,COMPLETE,S-CAN,27998260,147608,9752,652,0,58140
J12614020,TREE_48075,2006-06-27,2006-07-02,COMPLETE,S-CAN,28301292,29244,128,1312,0,86000
J12614077,BACKYARD_23887,2006-09-12,2006-09-12,COMPLETE,S-CAN,28562578,145848,1192,672,0,24632
J12614134,BACKYARD_23887,2006-07-07,2006-07-09,COMPLETE,S-CAN,28002772,12560,0,80,0,3600
J12614199,TREE_48075,2006-07-20,2006-07-20,COMPLETE,S-CAN,28095978,31348,128,1300,0,65320
J12614306,TREE_48075,2006-05-08,2006-05-08,COMPLETE,S-CAN,28001050,149104,24,1284,0,72520
J12614434,BACKYARD_23887,2006-06-19,2006-06-25,COMPLETE,S-CAN,28561220,147832,1412,360,0,17000
J12614491,BACKYARD_23887,2006-07-25,2006-07-29,COMPLETE,S-CAN,28179974,3296,884,648,0,85640
J12614512,BACKYARD_23887,2006-05-19,2006-05-20,COMPLETE,S-CAN,28096656,146268,1304,52,0,19976
J12614546,TREE_48075,2006-06-14,2006-06-14,COMPLETE,S-CAN,28093306,147608,24,760,0,11132
J12614551,TREE_48075,2006-05-12,2006-05-23,COMPLETE,S-CAN,28089262,146588,68,344,0,79840
J12614595,BACKYARD_23887,2006-04-10,2006-04-13,COMPLETE,S-CAN,27967804,147368,908,1480,0,42520
J12614636,TREE_48075,2006-05-24,2006-05-26,COMPLETE,S-CAN,27991486,149712,172,8100,0,56280
J12614648,BACKYARD_23887,2006-07-13,2006-07-18,COMPLETE,S-CAN,27992592,11204,76,44,0,60120
J12614655,BACKYARD_23887,2006-06-02,2006-06-03,COMPLETE,S-CAN,27992702,144628,0,40,0,44800
J12614710,TREE_48075,2006-07-22,2006-07-28,COMPLETE,S-CAN,28484304,29244,24,56,0,14564
J12614724,TREE_48075,2006-06-09,2006-06-16,COMPLETE,S-CAN,28488620,216632,28,568,0,12044
J12614843,BACKYARD_23887,2006-05-18,2006-05-20,COMPLETE,S-CAN,28087456,21512,364,1364,0,58520
J12615051,BACKYARD_23887,2006-07-11,2006-07-11,COMPLETE,S-CAN,28559852,4284,16,620,0,14160
J12615147,BACKYARD_23887,2006-07-10,2006-07-10,COMPLETE,S-CAN,28092558,27828,84,1296,0,33400
J12615154,BACKYARD_23887,2006-06-14,2006-06-15,COMPLETE,S-CAN,28086508,23896,52,176,0,24200
J12615206,BACKYARD_23887,2006-05-06,2006-05-07,COMPLETE,S-CAN,28180208,146588,1284,1128,0,12800
J12615238,BACKYARD_23887,2006-05-30,2006-06-05,COMPLETE,S-CAN,27990706,23896,108,888,0,27372
J12615273,BACKYARD_23887,2006-06-06,2006-06-11,COMPLETE,S-CAN,28297050,3796,56,296,0,11856
J12615294,BACKYARD_23887,2006-05-15,2006-05-22,COMPLETE,S-CAN,28302410,35236,92,544,0,13512
J12615378,BACKYARD_23887,2006-05-17,2006-05-23,COMPLETE,S-CAN,28002278,1824,928,144,0,10852
J12615414,BACKYARD_23887,2006-06-27,2006-07-02,COMPLETE,S-CAN,28184920,176,452,1296,0,95680
J12615479,BACKYARD_23887,2006-06-26,2006-06-27,COMPLETE,S-CAN,28185310,27004,724,1208,0,12208
J12615500,TREE_48075,2006-04-12,2006-04-17,COMPLETE,S-CAN,27966612,11204,72,116,0,10236
J12615515,BACKYARD_23887,2006-04-15,2006-04-20,COMPLETE,S-CAN,27963018,149752,168,4,0,19660
J12615529,BACKYARD_23887,2006-04-24,2006-04-29,COMPLETE,S-CAN,28000632,149724,92,192,0,13736
J12615571,BACKYARD_23887,2006-05-19,2006-06-06,COMPLETE,S-CAN,28306040,6492,64,1512,0,69640
J12615587,BACKYARD_23887,2006-06-02,2006-06-08,COMPLETE,S-CAN,28302444,35236,80,108,0,12864
J12615608,BACKYARD_23887,2006-07-09,2006-07-12,COMPLETE,S-CAN,28486272,149528,1168,500,0,99480
J12615631,BACKYARD_23887,2006-07-19,2006-07-25,COMPLETE,S-CAN,28544084,27004,260,416,0,82480
J12615721,TREE_48075,2006-07-23,2006-07-24,COMPLETE,S-CAN,28183164,149700,92,732,0,13080
J12615727,TREE_48075,2006-05-30,2006-05-31,COMPLETE,S-CAN,28182656,149700,8,76,0,89840
J12615826,BACKYARD_23887,2006-04-20,2006-04-21,COMPLETE,S-CAN,28025210,146268,92,812,0,13448
J12615849,BACKYARD_23887,2006-06-28,2006-06-29,COMPLETE,S-CAN,27993354,26460,96,116,0,10492
J12615870,BACKYARD_23887,2006-04-22,2006-04-23,COMPLETE,S-CAN,27996620,147708,1376,716,0,34760
J12615877,BACKYARD_23887,2006-08-06,2006-08-06,COMPLETE,S-CAN,28307362,146268,932,204,0,17328
J12615884,BACKYARD_23887,2006-07-15,2006-07-16,COMPLETE,S-CAN,28299720,149528,1180,1028,0,21172
J12615992,BACKYARD_23887,2006-05-03,2006-05-04,COMPLETE,S-CAN,28006040,26460,1276,472,0,22324
J12616014,TREE_48075,2006-05-23,2006-05-29,COMPLETE,S-CAN,28189052,145332,116,516,0,14680
J12616130,BACKYARD_23887,2006-07-19,2006-07-20,COMPLETE,S-CAN,27992396,31348,168,464,0,52320
J12616148,TREE_48075,2006-05-28,2006-05-28,COMPLETE,S-CAN,27991290,1132,80,952,0,10080
J12616175,TREE_48075,2006-08-24,2006-08-24,COMPLETE,S-CAN,28307398,16948,24,1380,0,24320
J12616204,BACKYARD_23887,2006-08-17,2006-08-22,COMPLETE,S-CAN,28297194,149848,84,408,0,13448
J12616211,BACKYARD_23887,2006-06-25,2006-07-13,COMPLETE,S-CAN,28306314,6492,52,272,0,79280
J12616218,BACKYARD_23887,2006-06-14,2006-06-18,COMPLETE,S-CAN,28297464,3296,60,680,0,85640
J12616310,BACKYARD_23887,2006-04-23,2006-04-25,COMPLETE,S-CAN,28013022,27004,1400,588,0,28772
J12616487,BACKYARD_23887,2006-06-09,2006-06-09,COMPLETE,S-CAN,27993514,146588,60,944,0,10168
J12616493,TREE_48075,2006-04-26,2006-04-27,COMPLETE,S-CAN,27994828,28552,100,1124,0,14028
J12616495,BACKYARD_23887,2006-07-11,2006-07-13,COMPLETE,S-CAN,27994982,4284,20,1288,0,43960
J12616509,BACKYARD_23887,2006-05-10,2006-05-28,COMPLETE,S-CAN,28305822,6492,132,768,0,13472
J12616612,BACKYARD_23887,2006-09-10,2006-09-15,COMPLETE,S-CAN,28558384,18096,12,292,0,11404
J12616627,BACKYARD_23887,2006-07-06,2006-07-07,COMPLETE,S-CAN,28011568,146540,348,744,0,47600
J12616663,BACKYARD_23887,2006-05-14,2006-05-21,COMPLETE,S-CAN,28186836,145332,52,240,0,10840
J12616835,BACKYARD_23887,2006-05-31,2006-06-05,COMPLETE,S-CAN,28184666,18096,760,812,0,69520
J12616842,BACKYARD_23887,2006-05-30,2006-06-06,COMPLETE,S-CAN,28302840,35236,32,156,0,22800
J12616871,BACKYARD_23887,2006-07-30,2006-08-02,COMPLETE,S-CAN,28489114,149296,372,260,0,12000
J12616949,TREE_48075,2006-07-19,2006-07-21,COMPLETE,S-CAN,28004196,16816,12,992,0,13360
J12616967,TREE_48075,2006-07-17,2006-07-20,COMPLETE,S-CAN,28005794,33572,84,936,0,13692
J12616989,TREE_48075,2006-06-21,2006-06-28,COMPLETE,S-CAN,28187112,147828,76,1660,0,43240
J12617086,BACKYARD_23887,2006-06-20,2006-06-29,COMPLETE,S-CAN,28025548,145288,500,456,0,11616
J12617235,BACKYARD_23887,2006-06-07,2006-06-08,COMPLETE,S-CAN,28216466,147068,60,724,0,11708
J12617371,BACKYARD_23887,2006-05-28,2006-06-04,COMPLETE,S-CAN,28107878,145332,0,64,0,48800
J12617392,BACKYARD_23887,2006-05-24,2006-05-28,COMPLETE,S-CAN,28108264,149700,760,1488,0,98520
J12617477,BACKYARD_23887,2006-05-30,2006-05-31,COMPLETE,S-CAN,28062482,148112,324,792,0,10640
J12617506,BACKYARD_23887,2006-05-27,2006-05-28,COMPLETE,S-CAN,28148258,35236,120,1220,0,86840
J12617534,BACKYARD_23887,2006-06-07,2006-06-08,COMPLETE,S-CAN,28148480,149296,60,272,0,12156
J12617562,BACKYARD_23887,2006-06-08,2006-06-16,COMPLETE,S-CAN,28169494,18096,1088,1084,0,28512
J12617633,BACKYARD_23887,2006-08-08,2006-08-10,COMPLETE,S-CAN,28257982,29052,84,1044,0,64080
J12617655,BACKYARD_23887,2006-06-29,2006-06-29,COMPLETE,S-CAN,28256498,57844,0,16,0,10720
J12617711,BACKYARD_23887,2006-07-23,2006-07-23,COMPLETE,S-CAN,28111176,9996,424,900,0,20016
J12617718,BACKYARD_23887,2006-06-03,2006-06-14,COMPLETE,S-CAN,28107898,145288,0,60,0,27200
J12617834,BACKYARD_23887,2006-05-28,2006-06-16,COMPLETE,S-CAN,28065914,35236,440,732,0,77760
J12617864,BACKYARD_23887,2006-07-15,2006-07-16,COMPLETE,S-CAN,28146156,145312,124,1016,0,12508
J12617871,BACKYARD_23887,2006-05-20,2006-05-27,COMPLETE,S-CAN,28156056,147068,0,52,0,15600
J12617935,BACKYARD_23887,2006-05-10,2006-05-11,COMPLETE,S-CAN,28213810,21188,76,268,0,73600
J12618014,BACKYARD_23887,2006-04-22,2006-04-27,COMPLETE,S-CAN,28098608,144488,360,1072,0,20420
J12618042,BACKYARD_23887,2006-05-05,2006-05-07,COMPLETE,S-CAN,28194606,9996,12,252,0,62320
J12618136,BACKYARD_23887,2006-05-07,2006-05-09,COMPLETE,S-CAN,28071638,147608,24,1200,0,91920
J12618173,BACKYARD_23887,2006-05-04,2006-05-05,COMPLETE,S-CAN,28067630,148168,124,600,0,77200
J12618223,BACKYARD_23887,2006-05-18,2006-05-21,COMPLETE,S-CAN,28170842,18096,388,1268,0,17992
J12618237,BACKYARD_23887,2006-07-25,2006-07-28,COMPLETE,S-CAN,28176974,147708,0,24,0,74000
J12618308,BACKYARD_23887,2006-05-09,2006-05-11,COMPLETE,S-CAN,28259600,26872,0,1176,0,45280
J12618396,BACKYARD_23887,2006-06-12,2006-06-19,COMPLETE,S-CAN,28113708,149104,796,292,0,22612
J12618410,BACKYARD_23887,2006-06-15,2006-06-15,COMPLETE,S-CAN,28112900,147792,112,1188,0,13020
J12618467,BACKYARD_23887,2006-07-25,2006-07-26,COMPLETE,S-CAN,28157176,149528,72,840,0,14396
J12618474,BACKYARD_23887,2006-06-11,2006-06-13,COMPLETE,S-CAN,28149490,148608,1028,908,0,13440
J12618594,BACKYARD_23887,2006-07-21,2006-07-26,COMPLETE,S-CAN,28172970,149060,112,256,0,13200
J12618709,BACKYARD_23887,2006-06-20,2006-06-22,COMPLETE,S-CAN,28193298,144628,28,1220,0,44800
J12618759,BACKYARD_23887,2006-07-05,2006-07-05,COMPLETE,S-CAN,28114140,10468,196,520,0,11964
J12618780,BACKYARD_23887,2006-05-16,2006-05-19,COMPLETE,S-CAN,28146040,149700,932,768,0,79080
J12618838,BACKYARD_23887,2006-06-09,2006-06-14,COMPLETE,S-CAN,28065910,26872,108,1128,0,90760
J12618852,BACKYARD_23887,2006-06-11,2006-06-17,COMPLETE,S-CAN,28071716,27004,100,488,0,17820
J12618889,BACKYARD_23887,2006-06-02,2006-06-03,COMPLETE,S-CAN,28151870,146592,84,2956,0,72340
J12618917,BACKYARD_23887,2006-07-21,2006-07-24,COMPLETE,S-CAN,28171570,147368,32,1292,0,12708
J12618980,BACKYARD_23887,2006-06-08,2006-06-17,COMPLETE,S-CAN,28212684,149992,1012,924,0,18400
J12619154,BACKYARD_23887,2006-06-21,2006-06-22,COMPLETE,S-CAN,28144708,147792,1320,1204,0,13396
J12619261,BACKYARD_23887,2006-05-20,2006-05-31,COMPLETE,S-CAN,27896918,16816,152,652,0,74280
J12619282,BACKYARD_23887,2006-06-22,2006-07-17,COMPLETE,S-CAN,28177752,6492,0,52,0,30000
J12619304,BACKYARD_23887,2006-07-05,2006-07-06,COMPLETE,S-CAN,28209722,148716,88,668,0,86360
J12619368,BACKYARD_23887,2006-05-12,2006-05-12,COMPLETE,S-CAN,28255602,57844,48,500,0,10604
J12619440,BACKYARD_23887,2006-06-21,2006-06-21,COMPLETE,S-CAN,28198296,148080,52,1048,0,12860
J12619541,TREE_48075,2006-04-27,2006-05-08,COMPLETE,S-CAN,28151018,31024,136,884,0,70360
J12619545,TREE_48075,2006-07-18,2006-07-25,COMPLETE,S-CAN,28071592,27004,8,160,0,13356
J12619600,BACKYARD_23887,2006-06-21,2006-06-22,COMPLETE,S-CAN,28154708,147608,136,120,0,80000
J12619715,BACKYARD_23887,2006-07-10,2006-07-11,COMPLETE,S-CAN,28253722,145848,240,320,0,13448
J12619743,TREE_48075,2006-06-18,2006-06-20,COMPLETE,S-CAN,28257480,35236,120,572,0,11672
J12619839,BACKYARD_23887,2006-05-07,2006-05-12,COMPLETE,S-CAN,28108632,3972,108,780,0,59800
J12619861,BACKYARD_23887,2006-07-28,2006-07-28,COMPLETE,S-CAN,28149380,1132,128,644,0,13000
J12620127,BACKYARD_23887,2006-07-22,2006-07-24,COMPLETE,S-CAN,28248948,149840,8,996,0,14840
J12620164,BACKYARD_23887,2006-05-17,2006-05-24,COMPLETE,S-CAN,28197240,148424,812,844,0,24440
J12620185,BACKYARD_23887,2006-07-23,2006-07-30,COMPLETE,S-CAN,28109390,140184,0,44,0,14800
J12620232,TREE_48075,2006-05-28,2006-06-01,COMPLETE,S-CAN,28108672,14208,80,740,0,35560
J12620245,BACKYARD_23887,2006-07-11,2006-07-19,COMPLETE,S-CAN,28145562,148608,88,724,0,53760
J12620259,BACKYARD_23887,2006-06-20,2006-06-20,COMPLETE,S-CAN,28155304,147608,12,388,0,67080
J12620294,BACKYARD_23887,2006-07-15,2006-07-15,COMPLETE,S-CAN,28068772,23160,24,472,0,97400
J12620332,BACKYARD_23887,2006-07-07,2006-07-10,COMPLETE,S-CAN,28153744,29244,1436,884,0,13960
J12620451,TREE_48075,2006-07-26,2006-07-26,COMPLETE,S-CAN,28217962,31348,16,280,0,86720
J12620501,BACKYARD_23887,2006-07-29,2006-07-30,COMPLETE,S-CAN,28259760,145332,348,1004,0,12092
J12620530,BACKYARD_23887,2006-07-28,2006-07-29,COMPLETE,S-CAN,28193772,148716,20,936,0,63480
J12620650,BACKYARD_23887,2006-06-17,2006-06-18,COMPLETE,S-CAN,28062518,148112,40,1116,0,32920
J12620708,BACKYARD_23887,2006-05-21,2006-05-22,COMPLETE,S-CAN,28150246,145808,888,1116,0,11568
J12620729,BACKYARD_23887,2006-05-24,2006-05-24,COMPLETE,S-CAN,28151450,204852,176,368,0,95800
J12620736,BACKYARD_23887,2006-07-05,2006-07-05,COMPLETE,S-CAN,28152934,148716,992,1436,0,23532
J12620764,BACKYARD_23887,2006-07-20,2006-07-21,COMPLETE,S-CAN,28171964,18096,1264,1020,0,24000
J12620835,BACKYARD_23887,2006-07-08,2006-07-08,COMPLETE,S-CAN,28219326,22616,172,152,0,19588
J12620899,BACKYARD_23887,2006-06-29,2006-07-14,COMPLETE,S-CAN,28196342,6492,0,96,0,29200
J12620906,BACKYARD_23887,2006-05-03,2006-05-05,COMPLETE,S-CAN,28194602,9996,116,1512,0,41240
J12620917,TREE_48075,2006-05-20,2006-06-09,COMPLETE,S-CAN,28198672,148716,104,204,0,17992
J12620942,BACKYARD_23887,2006-06-21,2006-06-26,COMPLETE,S-CAN,28109922,147608,436,764,0,23204
J12620956,BACKYARD_23887,2006-07-20,2006-07-25,COMPLETE,S-CAN,28107380,149700,772,892,0,61400
J12620963,BACKYARD_23887,2006-06-11,2006-06-11,COMPLETE,S-CAN,28114092,148244,872,356,0,64800
J12621057,TREE_48075,2006-05-19,2006-05-19,COMPLETE,S-CAN,28158440,149700,28,700,0,17068
J12621081,BACKYARD_23887,2006-05-22,2006-05-22,COMPLETE,S-CAN,28157046,147608,68,292,0,71640
J12621112,BACKYARD_23887,2006-05-06,2006-05-18,COMPLETE,S-CAN,28177032,6492,84,1316,0,12428
J12621126,BACKYARD_23887,2006-06-20,2006-06-30,COMPLETE,S-CAN,28174318,31024,96,1068,0,16960
J12621148,BACKYARD_23887,2006-07-18,2006-07-22,COMPLETE,S-CAN,28215754,145568,136,1092,0,90880
J12621164,TREE_48075,2006-07-12,2006-07-13,COMPLETE,S-CAN,28218736,148168,92,1056,0,93960
J12621256,BACKYARD_23887,2006-07-17,2006-07-17,COMPLETE,S-CAN,28195348,19008,192,12,0,11944
J12621349,BACKYARD_23887,2006-05-16,2006-05-18,COMPLETE,S-CAN,28147838,147652,1312,216,0,57440
J12621399,BACKYARD_23887,2006-07-20,2006-07-20,COMPLETE,S-CAN,28070382,147792,56,1308,0,16520
J12621493,BACKYARD_23887,2006-05-20,2006-05-23,COMPLETE,S-CAN,28178442,4284,480,204,0,20144
J12621612,BACKYARD_23887,2006-07-02,2006-07-07,COMPLETE,S-CAN,28194128,32440,444,1016,0,90920
J12621640,BACKYARD_23887,2006-06-29,2006-06-29,COMPLETE,S-CAN,28196712,147708,1192,476,0,24756
J12621661,BACKYARD_23887,2006-07-27,2006-08-01,COMPLETE,S-CAN,28106994,4284,0,12,0,20000
J12621712,TREE_48075,2006-07-13,2006-07-16,COMPLETE,S-CAN,28145356,200220,112,5176,0,76900
J12621749,BACKYARD_23887,2006-05-16,2006-05-16,COMPLETE,S-CAN,28066052,144368,88,792,0,88640
J12621807,BACKYARD_23887,2006-07-25,2006-07-25,COMPLETE,S-CAN,28145974,36636,208,296,0,17696
J12621856,TREE_48075,2006-07-02,2006-07-06,COMPLETE,S-CAN,28173330,3296,128,1524,0,63840
J12621879,BACKYARD_23887,2006-07-22,2006-07-25,COMPLETE,S-CAN,28218760,145312,536,928,0,84560
J12621935,BACKYARD_23887,2006-05-14,2006-05-14,COMPLETE,S-CAN,28198620,146268,1436,276,0,21852
J12621993,BACKYARD_23887,2006-05-31,2006-06-04,COMPLETE,S-CAN,28105078,26460,8,1052,0,56120
J12622006,TREE_48075,2006-06-14,2006-06-14,COMPLETE,S-CAN,28110898,35236,116,1164,0,94280
J12622043,BACKYARD_23887,2006-07-25,2006-07-26,COMPLETE,S-CAN,28144576,27004,868,1364,0,25416
J12622072,TREE_48075,2006-07-15,2006-07-17,COMPLETE,S-CAN,28067176,9996,124,1260,0,60760
J12622087,BACKYARD_23887,2006-05-18,2006-05-18,COMPLETE,S-CAN,28071856,204852,120,1008,0,76080
J12622131,BACKYARD_23887,2006-06-14,2006-06-17,COMPLETE,S-CAN,28147498,148608,92,360,0,65800
J12622195,BACKYARD_23887,2006-05-04,2006-05-07,COMPLETE,S-CAN,28173410,3796,92,832,0,55920
J12622272,BACKYARD_23887,2006-08-05,2006-08-06,COMPLETE,S-CAN,28258174,16948,24,712,0,12996
J12622317,BACKYARD_23887,2006-05-11,2006-05-31,COMPLETE,S-CAN,28193454,6492,216,732,0,15012
J12622368,BACKYARD_23887,2006-04-29,2006-05-03,COMPLETE,S-CAN,28113414,16948,912,264,0,14648
J12622399,TREE_48075,2006-06-24,2006-07-02,COMPLETE,S-CAN,28146528,11204,140,1192,0,45920
J12622425,BACKYARD_23887,2006-06-26,2006-06-27,COMPLETE,S-CAN,28067136,145848,76,348,0,50840
J12622451,TREE_48075,2006-07-03,2006-07-05,COMPLETE,S-CAN,28064352,148416,96,1192,0,16204
